from_cbsa_info_CBSA Name,from_CBSA,from_CBSA_ID,from_state,to_cbsa_info_CBSA Name,to_CBSA,to_CBSA_ID,to_state,Total Perm,Total Temp,from_num_households,to_num_households
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,22210.00,918.00,105382.00,105382.00
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,73.00,0.00,105382.00,872831.00
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,Pensacola-Ferry Pass-Brent,"Pensacola-Ferry Pass-Brent, FL",310M400US37860, FL,1992.00,0.00,105382.00,183618.00
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,53.00,0.00,105382.00,1693396.00
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,160.00,0.00,105382.00,811335.00
Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,183.00,0.00,105382.00,1213267.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Albuquerque,"Albuquerque, NM",310M400US10740, NM,119.00,0.00,2553470.00,351354.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,982.00,0.00,2553470.00,2104360.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,5923.00,224.00,2553470.00,764989.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,69.00,0.00,2553470.00,308531.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Birmingham-Hoover,"Birmingham-Hoover, AL",310M400US13820, AL,54.00,0.00,2553470.00,417562.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,318.00,0.00,2553470.00,1831217.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Brownsville-Harlingen,"Brownsville-Harlingen, TX",310M400US15180, TX,95.00,0.00,2553470.00,124605.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,121.00,0.00,2553470.00,275965.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,355.00,0.00,2553470.00,952806.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,1181.00,159.00,2553470.00,3514621.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,669.00,0.00,2553470.00,267755.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Columbus,"Columbus, OH",310M400US18140, OH,159.00,0.00,2553470.00,794449.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Corpus Christi,"Corpus Christi, TX",310M400US18580, TX,297.00,0.00,2553470.00,152349.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,650884.00,26109.00,2553470.00,2553470.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,1176.00,0.00,2553470.00,1112126.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Detroit-Warren-Dearborn,"Detroit-Warren-Dearborn, MI",310M400US19820, MI,172.00,0.00,2553470.00,1703819.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,El Paso,"El Paso, TX",310M400US21340, TX,778.00,0.00,2553470.00,269288.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Fayetteville-Springdale-Rogers,"Fayetteville-Springdale-Rogers, AR",310M400US22220, AR,205.00,0.00,2553470.00,190853.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Fort Collins,"Fort Collins, CO",310M400US22660, CO,79.00,12.00,2553470.00,137021.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,8037.00,298.00,2553470.00,2352275.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Indianapolis-Carmel-Anderson,"Indianapolis-Carmel-Anderson, IN",310M400US26900, IN,72.00,0.00,2553470.00,776607.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Jacksonville,"Jacksonville, FL",310M400US27260, FL,138.00,0.00,2553470.00,563946.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Kansas City,"Kansas City, MO-KS",310M400US28140, MO-KS,379.00,0.00,2553470.00,830500.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Killeen-Temple,"Killeen-Temple, TX",310M400US28660, TX,1022.00,0.00,2553470.00,152818.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,898.00,0.00,2553470.00,783524.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Little Rock-North Little Rock-Conway,"Little Rock-North Little Rock-Conway, AR",310M400US30780, AR,376.00,0.00,2553470.00,284127.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Longview,"Longview, TX",310M400US30980, TX,456.00,0.00,2553470.00,100968.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,2439.00,155.00,2553470.00,4354287.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Lubbock,"Lubbock, TX",310M400US31180, TX,750.00,0.00,2553470.00,117703.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,McAllen-Edinburg-Mission,"McAllen-Edinburg-Mission, TX",310M400US32580, TX,269.00,0.00,2553470.00,238345.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Memphis,"Memphis, TN-MS-AR",310M400US32820, TN-MS-AR,380.00,0.00,2553470.00,497232.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,900.00,0.00,2553470.00,2127517.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Milwaukee-Waukesha,"Milwaukee-Waukesha, WI",310M400US33340, WI,138.00,0.00,2553470.00,631092.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Minneapolis-St. Paul-Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",310M400US33460, MN-WI,108.00,0.00,2553470.00,1373979.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Nashville-Davidson--Murfreesboro--Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",310M400US34980, TN,253.00,0.00,2553470.00,708788.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,New Orleans-Metairie,"New Orleans-Metairie, LA",310M400US35380, LA,172.00,0.00,2553470.00,482358.00
Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,917.00,0.00,1499147.00,6997001.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,1215.00,0.00,2553470.00,515208.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Omaha-Council Bluffs,"Omaha-Council Bluffs, NE-IA",310M400US36540, NE-IA,80.00,0.00,2553470.00,359324.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,468.00,0.00,2553470.00,872831.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,75.00,0.00,2553470.00,2280112.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,1896.00,83.00,2553470.00,1693396.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,65.00,0.00,2553470.00,938646.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,221.00,0.00,2553470.00,494521.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,442.00,0.00,2553470.00,1360934.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,102.00,0.00,2553470.00,831150.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,138.00,0.00,2553470.00,395298.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,2709.00,54.00,2553470.00,811335.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,913.00,35.00,2553470.00,1125286.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,183.00,0.00,2553470.00,1703275.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,326.00,0.00,2553470.00,658350.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,1103.00,0.00,2553470.00,1499147.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Shreveport-Bossier City,"Shreveport-Bossier City, LA",310M400US43340, LA,393.00,0.00,2553470.00,156062.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,St. Louis,"St. Louis, MO-IL",310M400US41180, MO-IL,271.00,0.00,2553470.00,1126934.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,740.00,0.00,2553470.00,1213267.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Tucson,"Tucson, AZ",310M400US46060, AZ,180.00,0.00,2553470.00,404739.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Tulsa,"Tulsa, OK",310M400US46140, OK,831.00,0.00,2553470.00,382217.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,337.00,0.00,2553470.00,2216997.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,Wichita,"Wichita, KS",310M400US48620, KS,140.00,0.00,2553470.00,244805.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,24.00,195.00,153939.00,275965.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Cedar Rapids,"Cedar Rapids, IA",310M400US16300, IA,121.00,0.00,153939.00,109313.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,178.00,0.00,153939.00,3514621.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,27669.00,916.00,153939.00,153939.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Des Moines-West Des Moines,"Des Moines-West Des Moines, IA",310M400US19780, IA,195.00,0.00,153939.00,266943.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,0.00,71.00,153939.00,142979.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,0.00,54.00,153939.00,328198.00
Davenport-Moline-Rock Island,"Davenport-Moline-Rock Island, IA-IL",310M400US19340, IA-IL,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,42.00,347.00,153939.00,1693396.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,15.00,223.00,330975.00,275965.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Cincinnati,"Cincinnati, OH-KY-IN",310M400US17140, OH-KY-IN,3698.00,41.00,330975.00,861242.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Cleveland-Elyria,"Cleveland-Elyria, OH",310M400US17460, OH,79.00,0.00,330975.00,861912.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Columbus,"Columbus, OH",310M400US18140, OH,1116.00,0.00,330975.00,794449.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,56354.00,2621.00,330975.00,330975.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Indianapolis-Carmel-Anderson,"Indianapolis-Carmel-Anderson, IN",310M400US26900, IN,52.00,0.00,330975.00,776607.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,0.00,70.00,330975.00,142979.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,15.00,221.00,330975.00,328198.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,42.00,32.00,330975.00,872831.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,78.00,0.00,330975.00,1693396.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,52.00,0.00,330975.00,811335.00
Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,11.00,62.00,330975.00,1213267.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Albany-Schenectady-Troy,"Albany-Schenectady-Troy, NY",310M400US10580, NY,0.00,74.00,258616.00,352713.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,41.00,71.00,258616.00,1831217.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Buffalo-Cheektowaga,"Buffalo-Cheektowaga, NY",310M400US15380, NY,25.00,72.00,258616.00,478104.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,130.00,0.00,258616.00,275965.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,50334.00,2321.00,258616.00,258616.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Detroit-Warren-Dearborn,"Detroit-Warren-Dearborn, MI",310M400US19820, MI,40.00,36.00,258616.00,1703819.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Gainesville,"Gainesville, FL",310M400US23540, FL,93.00,0.00,258616.00,120833.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Hartford-East Hartford-Middletown,"Hartford-East Hartford-Middletown, CT",310M400US25540, CT,0.00,76.00,258616.00,473062.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Jacksonville,"Jacksonville, FL",310M400US27260, FL,1623.00,0.00,258616.00,563946.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Lakeland-Winter Haven,"Lakeland-Winter Haven, FL",310M400US29460, FL,364.00,0.00,258616.00,235283.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,672.00,0.00,258616.00,2127517.00
Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,844.00,84.00,872831.00,6997001.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,56.00,0.00,258616.00,328198.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Ocala,"Ocala, FL",310M400US36100, FL,436.00,0.00,258616.00,139172.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,5045.00,172.00,258616.00,872831.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",310M400US37340, FL,596.00,0.00,258616.00,230417.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Port St. Lucie,"Port St. Lucie, FL",310M400US38940, FL,52.00,0.00,258616.00,179289.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Portland-South Portland,"Portland-South Portland, ME",310M400US38860, ME,0.00,80.00,258616.00,221938.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Rochester,"Rochester, NY",310M400US40380, NY,15.00,37.00,258616.00,433113.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Syracuse,"Syracuse, NY",310M400US45060, NY,51.00,64.00,258616.00,257280.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,811.00,0.00,258616.00,1213267.00
Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,Utica-Rome,"Utica-Rome, NY",310M400US46540, NY,15.00,49.00,258616.00,114253.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Albuquerque,"Albuquerque, NM",310M400US10740, NM,308.00,0.00,1112126.00,351354.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,185.00,0.00,1112126.00,2104360.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,551.00,0.00,1112126.00,764989.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Boise City,"Boise City, ID",310M400US14260, ID,57.00,0.00,1112126.00,260369.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,75.00,0.00,1112126.00,1831217.00
Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,Boulder,"Boulder, CO",310M400US14500, CO,6428.00,106.00,1112126.00,127415.00
